# Richnesses and Velocity Dispersions for C4 Clusters
# HaloID, Richness, Vel_Disp, Nspec
1361	91	843.047309631	57
826	89	866.168634435	71
784	96	916.566928413	79
831	92	855.446372503	72
73	121	708.678230176	117
891	116	851.485995291	81
820	121	730.332502252	68
51	119	699.179449583	115
1004	117	857.784300216	60
768	122	1785.30246316	79
1100	118	749.94999035	46
67	115	711.892287086	110
1807	66	614.703881645	28
903	84	456.928532683	59
55	126	669.992771399	113
710	98	765.614673646	72
774	86	873.750232747	73
404	107	459.519879353	91
2211	82	682.989174162	30
2346	87	496.36338186	31
1845	103	781.544336074	39
1185	101	716.189268636	52
2094	120	1880.03935836	25
409	96	459.967187023	82
1901	92	1804.16195768	41
1438	90	590.581374128	42
1133	96	1443.71449229	52
2011	71	578.619923267	39
31	121	706.21199664	118
720	107	910.306799229	79
2243	77	656.273080812	28
806	120	917.932384137	71
407	200	1220.38080132	160
609	87	639.339156726	59
1273	87	853.678626473	55
390	98	436.120544627	83
258	92	634.070646879	93
39	123	704.4908954	118
818	110	917.582658372	78
36	121	695.036084184	119
104	224	800.746841579	198
353	92	466.646582577	78
1533	65	801.800190811	48
239	98	657.955620413	99
1061	103	715.404038565	52
2037	76	704.581496092	43
219	95	636.393575859	99
724	121	740.248981805	69
1640	86	729.890728878	37
29	122	704.435163213	117
1819	80	529.65606239	30
2091	100	883.082318405	40
205	97	667.965243497	98
927	97	773.331581059	56
1023	76	858.139180084	56
30	122	690.845319247	115
2080	96	774.04998295	39
426	90	428.009395138	77
1002	71	453.225968233	55
792	60	614.636815557	45
940	97	737.613549545	54
1487	59	813.952929809	45
1156	80	609.8007973	40
1244	79	673.469319169	53
207	94	680.562651276	99
1635	86	796.161726993	26
1583	69	462.983775091	35
957	116	1416.86318831	70
1703	89	2285.74753029	30
1028	73	667.995555493	46
1543	89	1049.87562987	38
1643	70	721.589319809	34
1122	81	787.855678976	50
1030	67	447.282706942	52
994	72	472.216646273	53
2103	54	518.171038614	22
89	239	867.318710219	206
1793	67	748.118779238	29
1319	69	664.602167441	42
2046	68	756.675986295	38
1180	75	789.065771163	47
277	100	1748.59037079	75
1509	71	683.046455196	43
1782	59	670.517091737	22
1092	112	2015.4547969	74
1562	72	718.679024476	42
622	90	1750.79253135	90
676	57	551.881204688	34
1282	83	678.424361451	52
794	65	659.828056914	47
1512	63	711.405381074	39
1925	76	631.725187827	30
2063	51	766.720940914	21
1285	82	685.200018067	51
1967	72	689.714273557	38
1970	165	2054.44520698	70
1124	66	684.943784097	50
2004	70	597.060073568	24
2151	121	1224.79690319	35
160	96	656.696132907	98
1759	61	691.005802169	28
142	88	666.99815877	89
2056	72	838.495681304	30
1071	92	1557.15444822	59
951	76	847.989203014	57
1044	122	1300.68454143	41
2127	83	2524.28698155	35
2311	81	941.916469355	28
2357	84	756.650461278	30
1633	68	702.479875642	30
436	68	683.626618069	70
318	93	1984.79018512	79
438	124	876.284166077	88
1161	57	576.121151539	33
1381	109	1394.54192382	71
1586	69	595.350089004	37
1570	72	698.636702875	37
1035	65	649.975222669	43
2036	67	670.631093485	34
1043	62	655.439832676	41
769	86	742.752698037	63
472	69	720.078813127	69
783	120	1665.67512702	75
968	70	817.192959734	56
1999	90	694.663486051	26
217	144	1452.10057767	113
600	86	556.074160756	53
405	78	691.674267214	74
879	86	775.715111506	51
1541	48	397.99562922	30
1460	59	416.50033263	34
1679	61	621.132292343	39
582	85	551.193309791	51
636	91	773.483281769	71
885	85	551.274539616	40
590	27	2797.77147866	31
2174	67	579.541555485	18
213	101	1510.10692861	111
1935	77	758.269168146	28
1751	61	689.071063965	31
1210	60	627.650841645	38
1345	70	751.33302465	40
1501	69	698.83247545	37
1573	64	517.373489114	31
384	151	1153.5444141	124
802	91	1172.56915852	45
2173	36	425.865576512	11
1537	53	500.812098213	29
1575	51	511.754810054	29
1549	26	1637.84121338	47
662	78	605.563913315	63
1926	47	545.741445707	21
996	108	1434.35336038	63
1646	75	543.767713979	30
652	80	687.633328958	68
1630	72	826.347352096	38
1799	51	535.990041366	24
2318	84	773.209907686	23
1706	85	669.57759485	26
981	59	655.502086837	41
377	69	602.490583339	56
1896	51	546.16757252	24
2186	53	831.638403213	21
606	96	862.700797405	72
697	83	833.765365343	64
1971	67	925.402269072	20
2045	46	580.340110578	22
1802	59	551.974337596	30
1645	61	580.618689368	37
1656	67	601.588445774	39
485	64	813.368693231	51
2025	41	590.763215813	21
596	76	606.450281361	59
988	69	578.094273203	39
1207	88	608.310261696	36
693	66	532.181737751	43
2167	63	1441.48401667	32
953	93	1059.06417917	57
323	74	1767.29682845	60
202	108	810.881173101	108
962	52	563.277396259	36
966	51	527.149966482	34
1606	53	541.213657295	31
761	122	1581.37421779	44
1482	59	1006.14552476	29
938	76	536.828629012	40
1480	31	334.866324977	23
2201	55	544.230803187	16
1238	63	602.636011953	32
376	62	506.722389506	55
533	57	579.015930215	50
2070	42	465.141380345	11
644	40	918.759534674	50
1629	61	764.460269791	30
1524	48	398.292664308	26
843	57	615.923189496	50
1481	28	332.184609938	23
2380	55	558.635336964	11
1776	61	706.164850166	26
1465	57	833.346464237	35
1261	57	555.278407493	33
1669	64	1713.99019239	46
1475	86	978.140423662	51
1208	48	616.796883324	28
1360	69	744.742407169	38
446	46	645.786202095	54
972	51	619.584854165	42
1298	63	574.429786643	32
394	113	880.545768636	82
2422	67	598.495644837	17
607	85	753.5504763	55
473	68	1826.32976529	92
2160	41	556.184255889	13
442	137	934.275279409	90
610	72	577.549635742	64
846	54	563.283400254	36
1756	66	764.044006492	27
1602	53	759.714000146	38
616	70	556.993977464	42
822	52	527.070897639	34
960	69	543.809224401	37
594	28	801.301939623	46
1281	53	622.784372853	28
812	58	585.181070592	41
1565	70	1615.13398971	47
2203	44	581.00246147	18
1914	56	615.698138639	14
571	81	840.31803899	58
308	73	1795.54252634	63
331	114	1074.28897444	99
1098	58	903.242936821	53
490	81	734.186135343	61
1440	44	455.483306877	33
1521	61	851.323554149	22
2214	100	988.08165194	24
1930	31	581.455790384	19
505	81	718.040753451	61
723	70	746.740461671	45
1007	55	567.770634205	32
2030	39	856.321279376	19
1204	45	495.321553375	27
1137	67	597.756287106	32
261	64	1482.13859106	64
1450	34	502.808085375	32
1456	80	769.691398918	32
1801	65	572.403730697	42
2283	55	745.746407294	25
943	58	650.186748946	36
2245	58	618.660012773	18
1677	52	772.224195727	36
2029	66	664.554422923	17
269	65	527.497623838	66
1105	62	826.662263817	46
159	72	572.574817325	69
2178	42	1149.42921056	9
1627	35	579.293936105	26
926	43	492.949841041	31
133	75	569.2929474	76
362	26	1487.31536812	16
307	108	1074.18196612	98
625	74	728.852966707	47
2124	47	573.587112106	23
646	72	867.991617926	49
424	83	728.639856602	62
1596	216	1662.94628568	52
1269	48	590.740925393	33
2431	51	542.307218511	18
828	88	1083.67946104	38
1685	49	774.358105485	24
743	111	784.791523466	59
1457	39	510.950337551	34
1215	39	348.638513778	20
1692	43	964.608604896	33
2294	62	607.197800721	22
584	75	779.017038472	49
1159	43	512.403007123	30
931	41	482.984822232	27
629	59	555.953301017	38
874	52	607.85475571	34
1359	45	578.110535297	34
2388	34	761.112917557	11
126	85	451.628949378	75
483	52	646.079485008	47
978	34	350.542810754	27
1138	41	505.013769938	25
242	86	1805.30053718	66
1560	43	502.961631479	17
643	76	811.284329365	50
2317	82	1049.97818846	32
1045	69	752.178506565	46
1077	56	626.668339506	38
1343	24	366.033191365	20
955	50	613.509242929	35
1184	52	609.010643185	29
941	44	422.362586567	32
1031	41	559.557412857	37
1307	51	577.148481162	35
1508	111	1614.06198232	37
111	85	452.015090605	73
216	60	545.266606793	66
1096	51	629.954268781	36
1889	42	662.978301515	26
2269	37	484.181558209	15
1227	60	607.287074195	33
1461	58	833.552666199	30
185	69	573.024967733	68
684	56	538.849559546	35
1332	52	762.169984	32
945	54	580.580415322	31
1412	59	725.205682809	29
2302	40	488.410618683	9
1008	66	808.386526166	48
512	43	351.192121784	30
854	51	599.134736032	35
1194	43	667.603384545	35
2010	40	658.439720608	24
1328	52	588.87255144	34
370	76	517.288191526	51
2009	32	610.421529736	17
583	63	825.929106574	52
58	16	408.513638991	64
1915	66	1873.75528096	17
1810	39	477.421525314	21
1284	49	588.838926245	34
1063	36	520.325301116	27
1057	52	614.298436652	36
250	83	1389.47378883	85
2414	95	953.547123911	16
1430	54	738.935221349	30
1887	52	458.974108933	15
2310	60	817.830787604	16
1909	41	378.983791684	10
103	82	459.634280178	70
2229	58	758.27837409	16
2344	38	559.327057007	14
639	67	954.368759101	52
785	45	486.256128256	27
476	54	661.180256763	47
1048	27	536.758017542	31
481	49	984.511066565	15
1791	44	595.268510259	25
1405	89	1286.9442495	42
49	60	413.794529462	62
1297	65	725.284206103	31
1164	46	675.928205174	35
1070	37	522.108662497	26
1616	51	615.054508751	26
573	48	704.527927387	41
2307	50	672.037323505	14
829	48	690.648408819	33
1949	61	528.89339317	16
2350	89	1335.75515897	17
1228	43	487.808993529	31
2153	41	713.732425415	14
1429	40	546.571661226	24
284	55	474.145610279	40
1820	46	756.071441948	23
550	50	704.560104632	41
252	48	476.887028242	38
2272	44	659.505048383	16
348	60	596.619485727	50
1642	52	501.212674419	20
101	23	421.121909057	64
304	62	574.05386009	51
513	112	1517.94434935	88
1341	50	636.151515326	33
1698	51	1219.06038591	40
1232	46	534.340094289	26
912	48	867.616552923	40
1979	38	450.164732119	21
1525	58	890.210767287	29
753	45	471.044821775	33
1258	38	552.452474124	28
1260	47	376.451782816	18
80	21	404.375235706	63
663	69	1784.97930398	79
279	118	927.42220757	58
1259	63	710.988011229	31
1141	47	460.376511638	27
2281	27	672.816499634	9
861	46	283.707417995	19
1288	32	741.703823429	35
1087	42	631.094341354	35
380	59	541.498595372	46
1834	30	1204.02979884	19
1690	33	939.724892152	16
1491	35	453.687908143	18
526	47	711.226571209	41
1183	49	499.413816993	28
1346	62	834.754093186	24
2107	29	301.668292945	14
997	65	273.112963802	14
2106	27	796.715873982	16
507	43	699.972052876	36
811	32	505.386896997	37
677	0	1378.9729044	23
2087	45	1008.40440981	18
850	53	558.990012452	29
835	51	559.04630157	29
245	90	1184.85755215	56
334	52	750.256348245	40
698	44	462.398940871	34
1866	35	989.583776918	24
366	33	1272.30029259	15
2100	29	1469.8950791	23
229	56	474.113184298	40
884	13	775.417695777	30
1637	83	2557.96928585	29
2043	41	570.968492899	18
1389	47	753.795358057	28
1607	29	580.536691019	18
1523	32	798.787997127	22
1639	34	419.102357414	12
2268	56	595.101122631	15
2079	38	404.094046775	15
1047	37	447.446024577	31
437	55	370.211367353	34
804	33	505.367896691	37
2393	69	673.311109036	24
1712	47	488.189258651	22
2192	30	459.5390486	15
1681	31	462.280751333	16
1876	31	627.852454912	14
577	33	478.377865496	24
1736	39	489.234315559	18
913	10	766.022737154	32
1274	32	489.600789451	21
562	264	915.88725745	18
581	37	458.732925334	28
1686	31	426.393092185	14
1362	60	499.501042813	27
2166	50	606.380443331	11
1064	44	456.482740511	29
1375	112	1129.83005457	35
1775	23	445.499961747	10
1594	41	761.854385583	14
1908	48	1766.67877925	37
1338	45	908.156725518	23
1766	37	459.805559439	19
1823	19	359.320753366	8
1890	41	755.146705926	23
645	18	292.943589407	12
1038	29	352.071257863	25
1385	32	717.325500251	24
946	31	344.43915171	26
771	48	632.997452457	31
1788	31	577.37373957	15
1811	29	598.775979828	15
445	52	364.664530564	34
1249	32	461.919701006	26
1372	36	508.159667224	17
1870	33	439.690590673	11
1522	34	350.59872651	15
2042	38	557.704265548	15
959	33	363.249186603	26
1330	40	579.609615687	28
1454	38	649.695263623	24
760	43	486.727176529	29
1496	43	788.692360742	16
1654	35	405.707569302	11
240	92	868.517114255	55
381	33	430.261572591	40
838	42	585.126888339	22
880	71	1206.77231529	21
881	42	499.382289413	30
901	42	444.002359969	27
942	34	501.944367642	21
1858	32	502.384438985	23
656	38	377.336096278	28
1611	32	661.17694706	20
1609	43	578.421924907	20
518	88	1059.90638668	60
1998	40	600.048953184	23
579	26	391.059171325	22
1965	48	803.5316599	21
1953	36	488.011651393	16
657	8	664.713578725	10
661	56	622.279969917	35
998	38	605.998356677	21
1881	21	568.128891107	15
766	52	536.209992527	25
779	53	435.669733708	36
2165	25	561.9572249	10
299	39	448.708277143	33
1116	87	585.882664536	31
1123	36	464.319772957	22
1615	43	512.294298384	29
1296	35	826.868790154	25
575	18	1197.84041377	19
374	33	419.770883119	39
2224	30	550.124684156	8
1531	29	367.175709345	19
428	56	1318.39397561	47
2286	51	444.046316594	14
434	25	636.830846085	36
1644	25	583.192003245	17
591	18	2096.49784628	36
929	33	623.963622937	27
1365	36	455.618254877	17
1506	31	835.331599087	23
810	27	372.289903865	25
1792	40	454.345033584	16
1760	32	316.693331068	13
1754	39	648.532553272	14
898	38	520.983891558	29
1723	33	413.73346659	10
1927	16	360.663150917	13
1280	34	555.69434819	23
1301	45	1989.12000459	54
2052	16	380.375216321	7
2096	43	669.810563344	16
2058	29	841.271494513	21
758	34	574.430346546	26
2193	35	453.51600516	13
748	100	310.217619524	40
915	31	475.135886743	17
432	30	426.658497835	35
246	110	859.214907464	55
1843	26	519.697581831	14
961	40	465.606368137	24
1658	28	648.71447124	17
1433	26	612.890861573	16
1991	22	373.097443686	10
2336	49	1057.88313077	21
1590	16	337.804830924	9
62	97	775.200193849	110
574	36	2120.13155926	56
400	27	636.882089903	36
2075	24	304.550793557	6
650	21	305.365391629	23
1907	25	661.356336405	8
2112	19	487.318831527	11
1331	25	352.25803775	11
757	29	381.381622326	25
2065	23	418.340137404	15
2015	27	336.587719862	15
853	38	989.968902797	36
2182	19	387.848696585	9
1674	54	665.714751763	18
1118	34	512.341734168	20
57	38	370.833461482	34
208	48	339.951721818	46
2260	55	997.6865517	27
965	51	360.481048324	20
1648	26	370.118943874	23
887	39	476.238309625	29
1667	22	747.447873302	17
2234	99	1349.97591378	31
2221	28	424.040895279	15
910	28	428.221138567	24
1735	12	317.886871283	13
2236	20	652.827189844	8
1262	28	562.050005421	21
422	30	476.366840952	27
2095	34	742.629257057	11
460	71	1040.75460143	20
403	30	469.424550619	31
46	70	807.926405352	75
488	44	493.180125428	25
1187	5	2147.48636625	21
1166	21	372.33158498	18
1893	39	584.460000834	15
1742	15	320.720427725	15
1489	38	593.689753008	13
1246	21	454.759989051	27
1977	28	468.668809031	11
1500	33	524.070824385	16
1931	24	455.134917997	15
655	56	711.88943961	33
1022	31	579.866455343	21
1684	28	449.289566697	18
950	38	342.520924855	16
1366	28	665.970712082	14
1727	19	281.604157475	10
762	27	616.845183145	27
1623	27	336.363557687	12
2031	29	703.049242826	13
500	29	459.104741542	36
970	23	562.790638404	18
148	53	593.696987755	40
116	50	475.846026061	40
1205	66	651.954769272	22
378	40	414.085986379	28
947	23	564.222251382	18
790	21	741.508362229	24
395	47	1336.10431549	16
725	30	537.199492601	32
680	35	559.708062193	22
679	46	700.049105533	31
603	45	509.656818986	28
1250	33	486.601252524	13
630	18	682.967318185	21
1	814	689.761892049	106
1928	64	1234.69852515	20
2008	28	1284.21233154	12
1417	28	458.286610431	15
1458	26	543.558974053	21
1473	25	473.016945918	19
1536	21	322.797616491	13
1747	20	493.449796745	13
1333	11	343.66796862	17
1753	22	544.182943832	13
1790	30	267.861452658	13
1869	28	451.212883618	16
1872	23	481.150383064	11
1327	30	581.119584001	14
1918	21	438.764843234	10
1900	26	368.962694387	14
2187	25	594.687943652	11
1386	45	546.148775605	18
599	22	683.054853234	21
633	31	593.105411622	25
1191	59	658.891004756	17
2401	42	787.252727488	8
1177	29	398.711215023	17
56	30	347.110599047	39
1143	15	752.810779259	21
2395	42	1271.89703269	19
1483	27	400.883335268	13
65	26	353.432612057	38
1564	29	465.736427622	17
971	26	551.424048398	15
190	48	356.051283167	46
2061	26	859.9405981	16
327	76	734.899344756	34
341	31	328.397744115	31
2135	19	375.713951737	12
431	31	320.81517869	26
435	27	525.490025711	24
716	63	1080.89413961	45
703	15	400.66356078	21
1243	56	395.274817544	19
462	33	302.476308731	26
2012	36	839.481257014	17
1299	31	580.0301791	15
1255	16	411.555602243	14
1353	23	521.671705211	16
1355	15	300.794729543	15
1832	33	818.606393442	15
2044	23	326.89288925	12
527	20	342.754176741	23
553	40	486.09654632	23
1240	25	373.839736465	16
683	59	996.697674397	43
694	30	736.144923847	22
730	31	574.442695686	26
1854	28	588.694724967	12
1803	20	470.283434366	11
2104	28	749.649636969	15
1765	30	1275.92163337	27
863	24	298.944318967	18
906	33	403.033195874	16
1695	29	510.136430762	12
944	28	653.80077058	14
980	31	2059.37464377	41
1034	23	270.931579181	18
1120	19	436.323655371	22
1131	16	433.18092881	25
444	26	352.159736295	27
567	36	672.529852787	19
1344	28	319.662117681	20
342	36	1897.42739819	23
1312	28	430.13525093	15
2259	19	328.428144117	7
1368	16	510.156861032	14
310	30	340.055219947	31
152	16	119.991971666	4
333	20	637.971105885	20
2378	72	673.637115737	21
363	30	449.817816084	31
2139	24	558.945761333	9
149	28	657.74459325	29
1039	23	270.915333671	18
1566	22	484.535015105	8
54	31	812.676904801	42
2366	51	1468.87433382	12
1618	21	460.312907683	15
1462	27	385.209658741	13
973	12	760.028278103	24
105	43	319.212893263	33
108	101	952.058849615	94
2443	72	631.33852721	17
135	53	325.615366313	26
2099	31	512.065835402	14
164	21	521.427219843	27
788	36	316.692627862	20
418	36	326.739516651	25
764	25	1335.20108338	29
1265	21	384.157976344	16
2195	110	1442.61311931	31
666	21	317.456767145	21
638	66	1084.18703782	46
1976	18	574.598848145	12
1986	30	480.604842634	19
1151	15	493.193374925	23
358	68	1437.06039072	56
529	37	452.18920899	31
2085	19	622.482272943	9
193	48	368.934345342	46
2455	27	603.752795808	8
1398	37	768.312933625	23
1418	31	359.239865503	19
1413	15	354.050150445	12
1421	27	399.010103149	20
1371	13	319.735731084	14
48	43	462.057873413	32
1827	21	456.706467266	11
1829	21	630.711400972	12
165	22	542.951060767	33
515	29	968.407853017	27
2246	24	455.971060066	7
781	30	308.221641546	16
1513	44	665.080635855	13
741	24	316.496290714	19
740	31	1850.14065829	42
1224	33	1027.78312694	23
721	32	426.4338863	23
499	31	437.97234134	21
715	29	294.336820456	21
2005	3	405.233453387	4
1886	39	690.345663538	15
1591	21	553.90583568	16
1973	18	337.57084873	6
604	53	2067.91363309	80
1584	22	340.484959003	10
1942	60	480.938050664	16
256	15	477.484551162	30
1504	4	173.600702186	4
401	33	514.410722403	26
1226	30	1201.32728525	37
119	52	585.993139051	39
372	54	354.658340618	25
842	20	306.625788573	20
2132	35	569.319294397	9
368	19	809.175040998	37
2086	25	509.262680232	8
1404	6	770.385757765	7
1659	25	421.100026037	9
2071	46	614.531265633	21
1171	20	482.820767339	17
2225	29	590.909341712	8
122	0	1310.40656345	25
1733	48	670.846391018	19
198	50	415.449723221	28
572	21	258.95490431	16
1060	20	249.161140169	13
702	42	545.146331544	33
689	45	668.129884735	27
2335	44	928.960756361	24
337	31	468.27804551	28
678	31	392.513030216	21
1049	21	377.064586108	19
1902	16	476.162773024	14
1042	21	513.273585923	19
615	23	911.962251052	18
1947	34	841.417241029	16
1582	17	412.757498043	11
107	5	640.106501742	37
115	42	318.136653322	34
2114	32	392.211449677	11
1198	22	512.072533227	17
171	19	387.119282014	31
1114	24	274.606564026	14
495	41	548.456495343	29
33	68	414.42354989	40
2239	24	757.149821694	13
1842	13	1138.36594825	17
517	40	450.871147252	33
1780	19	401.403771743	8
882	29	362.456401045	16
1664	22	314.162898327	11
1929	16	421.266392331	10
2019	27	568.838444022	13
2410	26	635.170773949	8
1774	19	541.569228307	11
1849	16	287.538957014	11
1933	17	350.706784966	10
754	16	315.339846159	17
2389	30	435.908789456	10
1778	16	327.657636862	10
1771	16	418.946414415	7
112	239	964.678737659	219
1873	11	353.84847814	8
1923	6	184.734525481	5
1289	21	347.72231089	14
1785	27	401.166978808	12
1270	17	418.029149207	14
2162	21	547.899944347	12
578	9	459.14285441	14
1145	30	236.33386959	16
2408	22	318.377076371	8
502	19	377.547837769	17
2255	26	1701.36318472	12
2001	14	476.156819589	14
1388	30	309.84368202	20
493	38	398.412183439	33
2116	14	548.870412332	9
1051	20	249.155966908	13
540	10	459.196330839	14
1286	14	528.9484698	16
608	32	949.18757587	30
454	34	472.434959012	23
1558	12	229.209185646	8
1515	8	324.584595414	16
224	24	333.026019013	22
2089	21	444.729101749	10
1317	13	155.45782399	11
1938	20	732.074027951	12
1402	18	401.721651789	16
637	17	286.117502361	17
556	17	377.570682532	16
1495	10	158.672609671	6
1757	17	254.349251422	11
877	15	240.045064804	16
1410	57	1023.69888149	23
1493	15	365.641633432	10
1407	19	1291.0896321	17
969	10	430.856315358	12
1132	35	464.647830561	14
1634	10	343.510268283	10
155	30	427.29659862	33
1673	27	482.02551084	9
1657	28	463.733067704	13
857	22	325.649147527	7
178	13	548.059790608	30
21	16	230.356060339	16
1619	30	554.118115103	14
1000	21	460.485425358	9
1719	39	812.172982905	10
1920	9	206.26357328	5
1275	46	1819.24152223	28
2159	17	502.852611595	9
1904	18	480.995193151	10
911	19	396.571682774	18
1990	9	1880.88133875	12
686	19	493.78780261	10
389	10	355.132840116	16
892	16	242.892271576	15
708	30	365.316716986	17
1528	9	344.876916271	11
1748	9	350.805571688	7
1073	18	468.165140177	14
1364	16	266.830652714	10
726	31	351.923165678	17
1263	26	325.798821567	14
859	36	307.16992208	21
2109	32	624.325320003	19
321	27	488.027690841	27
1932	25	218.349271001	13
534	25	747.148061877	23
2102	15	565.596136757	4
834	18	336.534825089	13
214	20	209.327235631	16
2298	26	1405.39116128	8
2264	69	914.84716513	27
1325	26	249.549073493	13
1186	15	1700.36758395	17
2003	26	561.159221111	11
564	37	710.256190618	23
561	23	375.867923674	23
719	25	437.476207025	17
738	26	486.563667337	14
230	18	215.353869082	16
1851	21	599.192163418	7
2289	36	534.060193253	8
2330	114	987.554807536	13
803	15	338.059156672	15
2059	20	482.130703326	16
2216	25	302.425878858	8
1189	17	370.949608765	13
763	37	1247.27121543	50
1632	28	669.120260394	17
1476	19	337.305220096	11
1006	19	379.458284361	16
38	20	842.737251672	26
25	38	931.687224207	27
1470	19	389.99475057	13
1074	9	476.423492889	12
1144	19	381.476795884	10
975	20	781.744726426	21
1576	14	236.79543362	10
1162	10	358.201105605	13
1569	42	1587.21087576	18
1109	30	236.34661022	16
4	360	1051.41527739	51
66	21	552.693809365	30
1815	9	219.515770784	10
1796	12	254.50012327	5
707	29	434.106753706	15
991	12	322.550021647	13
1129	12	273.11278687	11
984	19	427.474509905	12
530	15	276.286918504	17
1696	4	298.392360798	4
747	25	389.886324049	18
1426	31	591.832194034	9
2048	11	286.506602359	9
836	16	335.07761117	15
1781	15	467.049307931	8
492	7	324.146611932	16
286	15	260.308236899	18
1859	9	220.084086701	10
1347	13	296.770513856	11
711	16	300.696033453	13
773	23	567.122111461	23
1952	28	637.686263029	13
228	37	555.725189637	41
907	24	520.857262607	18
1193	21	491.901121153	21
917	14	411.414496745	17
900	14	399.271399076	15
1968	6	120.276319959	7
1720	22	293.999764392	9
1826	33	1967.83833548	27
1557	13	172.080823313	8
1314	16	470.90144866	12
2326	45	585.409848542	18
1395	19	439.102458959	10
1310	10	1341.29822419	12
628	19	2552.73381501	19
1305	11	296.253146157	10
170	11	259.981800837	13
352	179	584.109748058	87
254	32	630.645423974	20
1339	14	269.588123493	12
1225	23	491.613744158	17
1040	24	1067.19169615	23
789	21	386.769446801	13
1053	10	418.610208978	13
