# Average (robust median) Halo Centers in RA, DEC and Z using Rdata < 2.0 and abs(Vdata) < 2000
# HaloID, avg_ra, avg_dec, avg_z
0	182.68920613	30.6309092336	0.00291274893925
1	189.418877845	11.8626643231	0.00346700634362
2	185.121307782	29.6863602062	0.00268832474989
3	187.384762348	10.2043766568	0.00427574446656
4	186.396893439	7.23090697075	0.00491528185351
5	187.0287811	11.9812834404	0.00425723665608
6	187.42512684	9.86102559299	0.0044377628639
7	187.332760942	9.98278290513	0.00444921143561
8	187.371784553	9.96588851441	0.00443307987365
9	187.337011666	10.0596076966	0.0044169834366
10	187.387400144	6.73690624658	0.00485701820053
11	186.46650979	8.33682039888	0.00483416886274
12	186.426391813	6.89069178721	0.00508139614621
13	208.274876549	40.1459863357	0.00830652308109
14	185.817439616	6.88215191031	0.00530464758429
15	184.569040772	5.89338752908	0.00751795669077
16	185.962416785	6.56950819964	0.00543509367161
17	184.772693743	6.19712516127	0.00745021731131
18	186.111075284	8.13998248591	0.00511625090007
19	208.267793262	39.9741825402	0.00824118096513
20	125.428400897	21.0594885358	0.0159864785512
21	217.426944478	26.033592608	0.0150988696006
22	199.994257293	31.3861101941	0.0193628404153
23	194.267791258	27.6951460829	0.0215281225163
24	194.668536698	27.8575980289	0.0213776833947
25	210.739517749	9.22141265626	0.0201835146017
26	194.732504472	27.6517972193	0.0218137772728
27	200.364225337	31.4116943388	0.0214385718298
28	239.192963882	48.0445412156	0.0193602704855
29	176.034550297	19.9593063959	0.0217666526422
30	176.164447605	19.7860985563	0.0213562239848
31	176.098558853	19.9208709487	0.0216779330444
32	194.707327055	27.8309173697	0.0224107749324
33	181.118459436	1.87498370041	0.0202241951929
34	195.100296204	27.978151283	0.0223915737698
35	167.458751702	4.90916504816	0.0212437000297
36	176.069744069	19.9899455438	0.0220093080488
37	239.178149432	48.0525364965	0.0193423399927
38	210.704496773	9.25156015695	0.0198550536854
39	175.990350819	19.9756117066	0.0220407428218
40	234.107646517	43.4688034401	0.0198722139278
41	194.751394173	27.8210925955	0.0225825845789
42	nan	nan	nan
43	210.693715405	9.29911031735	0.0199973868281
44	165.729117167	50.7255793506	0.0217913449366
45	194.769046227	27.9591893307	0.0230046161952
46	192.562184797	27.1766145285	0.0233601594642
47	195.313274445	28.0329344013	0.0229548208297
48	181.117260248	1.84675104722	0.0201919610134
49	181.057416765	20.4216848112	0.0234227767108
50	194.7611832	27.8871952209	0.0231958973715
51	176.159461655	19.8320998179	0.0217871489321
52	214.190336465	10.6988122526	0.0247901358393
53	194.655599166	27.8806699531	0.0232696313653
54	177.810415801	21.0493281312	0.023075997329
55	176.068662529	19.8917678322	0.0219520081877
56	182.027774622	25.3121122851	0.0225093000614
57	202.363192472	11.7215066524	0.022503209022
58	181.085581105	20.4437578435	0.0234062210656
59	194.548768338	27.8197785834	0.0231981832745
60	166.226512339	45.1821031899	0.0242252681448
61	192.215393514	27.3598604775	0.0228951794794
62	192.657735169	27.1845427917	0.0230461696586
63	180.590509766	21.0051105528	0.023795937233
64	194.410245536	27.7617872354	0.0229955915784
65	182.038697704	25.327630089	0.0224675537017
66	188.944702597	26.689457511	0.0231642588887
